2,1.51415924351
1,1.4087280061
2,1.48368945081
0,1.66077889168
1,1.4314072145
2,1.24201521402
2,1.35165270995
3,1.41429007973
0,2.02541716433
2,1.39068200858
1,1.00406699625
2,0.968533832104
2,1.25300085085
2,1.45850884563
1,1.00958918106
2,1.2543861509
0,1.27428119191
0,1.44968815405
2,1.53457034814
3,1.22717783526
0,0.585539764655
1,1.93847485124
2,0.906250815802
0,1.36294495307
0,1.45553205487
0,2.04332016623
1,1.70731078195
1,1.66842250067
3,1.48605857383
0,1.69686175588
2,1.4617751598
3,1.46039889167
2,1.33187837604
1,1.19489081957
3,1.08509466498
3,1.72885855816
0,1.50883191897
0,1.25576651039
3,1.55472365594
3,1.2463413221
1,0.744388270525
0,0.928594939939
2,1.30647390812
0,1.65527077929
1,1.30432919985
1,0.65607796268
1,1.50436000082
0,1.30851933227
1,1.37835308665
1,1.06115189057
0,1.59858964738
1,1.2913876397
3,1.48887220824
0,1.09282860319
2,1.16852242877
2,0.864056008869
0,1.44595011378
3,1.32409140682
3,1.60415580889
3,1.56688068634
0,1.2243824451
1,1.59177956596
0,1.33323243895
1,1.02278087063
0,1.3449578795
3,1.04195147509
1,1.60890300434
1,1.12500992454
3,0.980813300666
1,1.38707953463
1,1.02939026688
3,1.59326318096
2,1.42379163413
2,1.02389018335
1,1.4832557503
0,1.26471238581
3,1.31267630218
1,1.32443952027
2,1.53068515423
0,1.6460711015
2,1.60412330853
1,1.47037259754
0,1.64548832372
1,0.939270018894
2,1.44482900431
3,1.39855163336
3,2.06456365045
2,1.57026944966
2,1.27459116987
1,1.85706975731
2,1.30166959982
0,1.08864476475
3,1.60865941097
0,1.2525440953
1,1.48016405291
3,1.35678941853
2,1.59226736949
3,0.985982981355
3,1.21877890311
0,1.23884316537
2,1.09097539902
0,1.50290080757
3,1.14241452493
3,1.94519645385
0,1.52773694547
2,1.20854150202
1,1.77469832915
0,1.19675266666
2,1.15316875695
1,1.59659700946
2,1.17120954951
2,0.948482900317
0,1.06465874245
2,1.26671679263
1,1.65670886961
1,1.06535184494
1,1.42458405061
3,1.93432368813
2,1.71323938605
1,1.40646419592
1,1.48042832592
3,1.4667960892
3,1.59204049166
0,1.45314817279
3,1.16141825727
0,1.49642855602
1,1.54919500083
0,1.05901640302
0,1.62210910134
1,1.30500401812
2,0.926687157749
1,1.48381612117
0,1.30595454056
2,1.50361807642
1,1.42035449341
3,1.62912309946
0,1.62607420943
1,1.89307670037
2,1.54813031621
2,1.45935091607
0,1.35785952906
1,1.59023064343
0,1.47391498035
2,1.50393112651
0,1.1492880669
1,1.00209609329
3,1.19948408019
2,1.01087338879
0,0.617600448353
2,1.48741971324
0,0.990406071676
3,0.361417124587
1,1.14186952569
2,1.45560557867
1,1.42436963018
0,1.41878396132
2,1.26337791526
3,1.14113576817
2,1.18016368202
2,0.824258877534
0,1.35049876869
2,1.19738775126
0,1.51422030618
3,0.853038766749
3,1.14422754045
0,1.30039013896
3,1.21543226052
1,1.44384847162
2,1.4802495314
2,1.27322245878
1,1.82379520268
0,0.894380819638
2,1.25717800787
1,1.44704805365
3,1.16332523302
1,1.22025421857
2,1.10117896032
1,1.78932513585
2,1.40395822691
1,1.21811772398
1,1.2544790565
0,1.4144211046
0,1.85414565743
2,1.5486268845
1,1.72870391601
0,1.89671854556
0,1.28938858364
0,1.27286276095
1,0.991050678678
2,1.09784951959
0,1.33439732586
3,1.72037547662
1,1.51390686797
1,1.73510130041
3,1.43314086448
0,1.71202353818
0,0.991243212066
2,1.59605688912
3,1.14363072549
1,1.0517134642
2,1.27039940448
1,1.21845705366
0,1.43787564277
3,1.73839355079
1,0.922869999147
3,2.01933646115
0,1.46966574607
1,1.15538952117
2,1.63539672993
2,0.948179479451
1,1.26524876388
2,1.85623815059
3,1.6493578257
0,1.38922196888
2,1.45475823314
2,1.29583983455
0,1.73077455206
3,1.27906577208
2,1.98750560803
0,1.2285896709
2,1.56814804452
1,1.48372182887
1,1.29839817446
2,1.7589655046
3,1.41158614415
3,1.53796897569
1,1.02790219322
0,1.13885779633
1,1.09037555581
3,0.958325790878
0,1.24576300708
0,1.53372175416
0,1.10452366706
0,1.39235632402
1,1.61703873158
0,1.70016470202
3,0.812282097898
3,1.22163569983
2,1.61326086255
2,1.37766413615
0,1.12289683527
3,1.53893525527
1,0.986568222113
3,1.06073648244
2,1.40859967314
3,1.73280060258
3,1.67256933252
0,2.02370504475
1,1.13904066171
2,2.04020493247
2,1.01787251444
2,1.45761389778
1,1.29274579685
0,1.50848761824
1,1.14004615678
1,1.04136383232
2,1.67635272729
0,1.38479728066
3,1.93158851492
3,1.3580178498
3,1.23506773479
0,1.58788197996
2,1.79207438718
0,1.28493098365
3,1.29466971959
2,1.00792359967
2,1.52464382196
3,1.85777851359
2,1.22936397127
1,1.27028669675
3,1.7597054237
0,1.55081739903
1,1.23882798935
2,0.872896730698
1,1.57257350344
3,1.30594688716
2,1.27822682012
3,1.49418172139
2,1.56094481215
2,1.06663281617
3,1.27467376189
0,1.41483961556
3,1.18229952455
2,1.78910839444
1,1.12815998604
0,1.04957313624
1,1.47288347511
2,1.00462479206
2,1.78919241079
0,1.0347261117
2,1.28454186389
3,1.57985099751
2,1.29738157064
1,2.13825493582
2,1.60115657777
1,0.983688684247
0,1.34835354063
3,1.59565953401
1,0.932482126965
0,1.50343110373
3,1.19342771397
3,1.4515928857
3,1.14950212263
0,1.27334998071
0,1.0554233922
1,1.19310378447
1,1.33064881259
1,1.4587836751
3,1.12919884575
1,1.6927520789
3,1.16047602354
1,1.2192357857
0,1.62178971572
3,1.07740243072
3,0.735634937406
2,1.36293556064
3,1.34770214825
1,1.20561311944
3,1.33737077899
3,1.31252587318
0,0.968035667121
1,1.34287309516
1,0.829038319005
1,1.41694155094
1,1.02736045613
3,1.47602303716
3,1.6240057539
0,1.57075559003
3,1.11999927598
0,1.50093036832
2,1.59830710447
3,1.70997908318
2,1.49627846863
0,1.37851980695
2,1.54588718931
0,1.37658446216
1,1.85757248194
2,1.07790316339
1,1.19918198313
1,1.22982484774
0,1.55065139469
2,1.19232594411
3,0.678497311524
3,1.33690653874
1,1.36649158324
3,0.928523768771
1,1.3151940653
2,1.29545269419
0,1.31043222075
2,1.63396968308
3,1.16221515555
1,0.84192730273
3,1.25690989944
2,1.47829889085
0,1.3424088312
3,0.879654489206
2,1.25711128911
2,1.54240007012
2,1.44527313681
0,1.3447250607
0,1.19985538624
0,1.07447049201
1,1.33114903482
1,1.69999951263
0,1.43056786292
3,1.26034259961
2,1.68067526011
2,1.60735012485
3,1.66953456715
0,0.889874663483
2,1.22095512637
3,1.18459176666
3,1.55581939246
0,1.36930356409
0,1.27726071183
3,1.25643028268
2,1.67992499521
3,0.755286041407
3,1.30946117125
2,1.29594321378
2,1.44331062456
3,1.29448799969
1,1.4073920279
2,1.46342868765
3,0.893965790275
0,1.16409431878
1,1.50835228152
1,1.08869717183
2,1.59902191944
2,1.62841676247
2,1.55196900556
2,1.73745729642
